gene_id,a.value,m.value,p.value,q.value,estimatedDEG,expression
GM10710,-0.44763308385228245,-0.9648591412255599,0.5254143798912712,0.8406630078260339,0,cko-high
DUSP23,7.288918096365581,0.1229193540194844,0.5254998443248902,0.8407339013326559,0,cko-low
GM20646,2.4351968969590265,-0.4876811494207023,0.5255536920489068,0.8407339013326559,0,cko-high
FGR,4.543009103445453,-0.2354750239800092,0.5255662209096894,0.8407339013326559,0,cko-high
CACNG1,0.1357217610959051,0.9532117831681294,0.5255687410530421,0.8407339013326559,0,cko-low
GM22982,2.7803419462483445,-0.395753201341293,0.5255699200620236,0.8407339013326559,0,cko-high
9430041J12RIK,-0.43129736523932466,-0.9975305784514755,0.5255979168545994,0.8407404870726077,0,cko-high
RBMS1,10.003076574655262,0.06543393586271051,0.5256185300609786,0.8407404870726077,0,cko-low
BBS7,7.572981516918828,0.12874011270044772,0.5256763779922788,0.840775653282374,0,cko-low
COA5,10.60396876912821,-0.06052088313009918,0.5257058165762938,0.840775653282374,0,cko-low
TNRC6A,11.218117747870572,-0.06070674391507502,0.5257196561431547,0.840775653282374,0,cko-low
GM21152,0.7428403045757743,0.8993658299428323,0.5257465792493285,0.840775653282374,0,cko-low
GM49731,2.060593512138605,0.5213747372408188,0.5257575150420577,0.840775653282374,0,cko-low
SPARC,11.327891137411402,-0.07729885741417775,0.525774000159355,0.840775653282374,0,cko-low
SOX10,2.520169641940147,-0.4271832688021755,0.5258040742849636,0.8407881685443575,0,cko-high
ZFP580,5.6857806538324445,0.17941159385143024,0.5258326531955161,0.8407982919215123,0,cko-low
ARF4OS,1.6245821845754573,0.5610334063695515,0.5258600522363607,0.8408065279284372,0,cko-low
1700122E12RIK,0.8392553187553502,0.8996517200119136,0.5259523191221825,0.8409013886999597,0,cko-low
E230029C05RIK,4.211766532015641,-0.24052983584172782,0.5259751629973102,0.8409013886999597,0,cko-high
GM49246,3.012457980358965,0.4221457157290862,0.5259876442512503,0.8409013886999597,0,cko-low
HNRNPA2B1,12.147681089910977,0.06506360105093734,0.5260083834903431,0.8409013886999597,0,cko-low
SNX11,7.8554865540574035,-0.08692328750042133,0.5261609504421755,0.8411045820435062,0,cko-high
GM7818,2.8710634391062944,-0.36935299673219646,0.5261799991710567,0.8411045820435062,0,cko-high
GNS,12.579838775952961,-0.06733952851843839,0.5263166570085601,0.8412565135085895,0,cko-high
ATP1A1,16.38357750759846,0.07537424507356505,0.5263195651301092,0.8412565135085895,0,cko-low
ZFP566,4.834799166388333,0.18875921337244872,0.5263881878026793,0.8413306150745974,0,cko-low
1700020N01RIK,2.066319811682545,-0.6615401791978521,0.5264330347583772,0.8413505031737414,0,cko-high
GM38010,4.18856528483985,-0.2761618152552261,0.5264667789305183,0.8413505031737414,0,cko-high
RPL7A-PS9,1.8986562429135656,0.5399804455190298,0.5264674190054148,0.8413505031737414,0,cko-low
GM50203,2.0569758660476456,0.471535351405,0.5265660514054555,0.841456387493945,0,cko-low
TIAM1,8.474570255918014,0.21951265354170957,0.5266002577563985,0.841456387493945,0,cko-low
GM45274,0.42346936828637666,0.737720474308695,0.5266120560562711,0.841456387493945,0,cko-low
GM17819,4.59297281285927,0.22282580405516406,0.5266683170363602,0.841456387493945,0,cko-low
OTUD6A,0.4032190801301867,-0.856997445012321,0.526674204274235,0.841456387493945,0,cko-high
GM28035,3.327127282834889,-0.300342817258584,0.5266880245443079,0.841456387493945,0,cko-high
GM15131,-0.5129368528994609,-1.1149073752001994,0.5267282984836925,0.841456387493945,0,cko-high
PDX1,-0.5129368528994609,-1.1149073752001994,0.5267282984836925,0.841456387493945,0,cko-high
COPS9,8.852587822879741,0.08437480102629635,0.5267487557490405,0.841456387493945,0,cko-low
MPPED2,6.777328716628771,-0.14389036735870064,0.5267563297875675,0.841456387493945,0,cko-high
PIGG,9.705631241135658,0.06694587964552667,0.5268067678756712,0.8415013893891273,0,cko-low
RNF165,3.7274484240159595,0.28139239412664985,0.5268543146729903,0.8415307509129856,0,cko-low
GGA2,10.201835192698224,-0.0637634275689507,0.5268696839900548,0.8415307509129856,0,cko-high
MIR7-1,2.3150000042465804,0.4542478336025684,0.5269357942340375,0.841600774900378,0,cko-low
INTS2,9.863421474015912,-0.08625168865831867,0.5270468993770979,0.8417426539855168,0,cko-high
GM45464,5.520549443759842,0.1604145085772002,0.5271085062755414,0.8418054711445766,0,cko-low
B230206L02RIK,4.778467410551725,0.2078907354562416,0.5272814687177046,0.8420151637282887,0,cko-low
ARHGAP1,9.753926646063958,0.06450719716922748,0.5272843687762934,0.8420151637282887,0,cko-low
GM38098,3.6922810960289456,0.265319658174489,0.5273695347368816,0.8421155810527836,0,cko-low
4930432J09RIK,0.2251830425905263,-0.8848057908202492,0.5274062065845528,0.8421385566690647,0,cko-high
CC2D2A,9.145084405155727,-0.08188276615078038,0.5274911640345278,0.8421945592410801,0,cko-high
GM12095,2.145698379930981,0.43637906955150374,0.5275184207949795,0.8421945592410801,0,cko-low
HSPA12A,9.49622420260098,-0.0707599506541925,0.527531313096242,0.8421945592410801,0,cko-high
CLEC2I,2.6048042673003753,0.5303943723044289,0.5275459212295155,0.8421945592410801,0,cko-low
GM49775,-0.4901196648304979,1.0650969142488023,0.5275527043002246,0.8421945592410801,0,cko-low
ZFP445,10.867745199913497,-0.0835084944383091,0.5276277220282715,0.8422787391607854,0,cko-high
GM2553,0.0789021735413383,0.8057912095017561,0.5276758285535518,0.8422873309761867,0,cko-low
GM16580,9.748263768698935,0.06420494209941552,0.5276776790906064,0.8422873309761867,0,cko-low
MIR6236,11.927616091233492,0.3263876560170207,0.5277162340081027,0.8423132962636406,0,cko-low
CCDC92B,3.1893866852889063,-0.34848135016263493,0.5277665893748491,0.8423452128246077,0,cko-high
GM45292,2.3591562926285468,-0.5406348315559844,0.5277808079613115,0.8423452128246077,0,cko-high
GM25203,0.6164108083057068,-0.7898092105895878,0.5278227910725757,0.8423549782949141,0,cko-high
PON1,0.5013051747066752,0.906337352082234,0.5278315051069502,0.8423549782949141,0,cko-low
GM10824,3.1597830400884286,-0.4107753186125369,0.5279291164046522,0.842475178074682,0,cko-high
GM18342,-0.5177970268695316,-1.1051870272600581,0.5280420615979752,0.8426198366723252,0,cko-high
GM13503,4.763855437888677,-0.2139994671037595,0.528128530609947,0.8427122376507709,0,cko-high
MFSD1,11.669046298793909,-0.07297118178585649,0.5281798866920735,0.8427122376507709,0,cko-high
GM38207,-0.43731317568262423,-0.9442193248862435,0.5281993120600272,0.8427122376507709,0,cko-high
1700007L15RIK,4.170539205572531,0.2526757281007779,0.5282082117849702,0.8427122376507709,0,cko-low
EFCAB11,1.4340540633822076,-0.53539472226155,0.5282338488930993,0.8427122376507709,0,cko-high
GM16311,7.074342907388997,-0.1409631407153622,0.5282484352764709,0.8427122376507709,0,cko-high
GM37660,3.4763419482265743,-0.30109307769128213,0.5282560571006234,0.8427122376507709,0,cko-high
A930009A15RIK,-0.5194698174450934,-1.1018414461089345,0.5283126556638134,0.842766952971459,0,cko-high
TRIM31,-0.42097745706966644,-0.9768907621121591,0.5283401905672367,0.8427753031367977,0,cko-high
RAB34,9.424784999487052,0.1005769955196314,0.5284063354883729,0.8428452382888022,0,cko-low
KCNK5,11.278878107547596,-0.09825751878445388,0.5284396231537103,0.8428627601175411,0,cko-high
GM24959,1.8023734727187,-0.4482080706850302,0.5284641389607967,0.8428662899179755,0,cko-high
A1BG,0.6356951455956531,-0.7797292363307509,0.5286136581834642,0.8430691834094142,0,cko-high
FAM110C,7.81338062360775,0.09099204103326919,0.5286703065319469,0.8431084500291793,0,cko-low
GM8929,1.528466578362821,-0.6045784015476132,0.5287187295257414,0.8431084500291793,0,cko-high
GM38248,4.6132787917065805,0.2427176689732855,0.5287197808515882,0.8431084500291793,0,cko-low
LIN7A,6.6896794054192545,0.20544743457268133,0.5287275154977654,0.8431084500291793,0,cko-low
VPS36,9.527135089088528,-0.07026076734015518,0.5288596144446367,0.8432835133155441,0,cko-high
MAP4K5,9.280616312894733,0.07280672921803166,0.528888127072291,0.8432933971106246,0,cko-low
GM20337,2.360473618017025,-0.46396149746238047,0.5289122320622854,0.8432962525460023,0,cko-high
GM11349,3.4687349833425873,-0.32097468787024575,0.5289602301609493,0.843337201242094,0,cko-high
RNPEP,9.462525608281265,-0.06699790470436362,0.5291364378449408,0.8435499495266021,0,cko-high
PNPLA7,9.334850253983685,0.06921262063222677,0.5291383124332565,0.8435499495266021,0,cko-low
GM49524,2.3293821216157187,-0.41734594955414206,0.5292460102434515,0.8436860513401324,0,cko-high
IRS3,5.094724350081284,-0.24746090884239358,0.529269400333039,0.8436877500162903,0,cko-high
A330040F15RIK,7.1708058221772,0.13379410554361648,0.5293021222206035,0.8436897823158532,0,cko-low
GM45693,2.8846931472484982,-0.36075374227743895,0.5293153243731181,0.8436897823158532,0,cko-high
GM11423,5.507942162883365,-0.1849707216568266,0.5293410589505578,0.8436952174037148,0,cko-high
GM26116,0.06953663821286696,0.8430490889399815,0.5294103876528987,0.8437701320081963,0,cko-low
TRAT1,0.02106833095823965,0.8383493059320912,0.5294339229303965,0.843772058170014,0,cko-low
CCDC51,7.250722368876742,0.10032195705217717,0.529474094137306,0.8437890893772727,0,cko-low
WDR20RT,3.598623203115576,-0.26398833089675344,0.5294916843098091,0.8437890893772727,0,cko-high
ZFP993,1.1433282296566922,-0.7352232897275044,0.529511590910018,0.8437890893772727,0,cko-high
XRN2,9.892102148783984,-0.06757788646986107,0.5295785117888707,0.8437981211615381,0,cko-high
POLR2D,7.149529625494601,-0.0995473609851727,0.5296128446370687,0.8437981211615381,0,cko-high
GM10715,0.9347016923963649,-0.7528373342460642,0.5296175695090537,0.8437981211615381,0,cko-high
GM29106,-0.5243743587060531,-1.092032363587015,0.5296288958529013,0.8437981211615381,0,cko-high
GM15201,-0.5243743587060531,-1.092032363587015,0.5296288958529013,0.8437981211615381,0,cko-high
PIP4P2,8.82374417323693,0.07319475325301639,0.5297128676759456,0.8438427342414552,0,cko-low
TERF1,7.3070298588820055,-0.09961181258704688,0.5297181671964774,0.8438427342414552,0,cko-high
OLFR560,0.5004446643468525,0.8020576588454953,0.5297396106929286,0.8438427342414552,0,cko-low
AC113595.1,4.3915524619420925,0.25542155768121955,0.5297678650034137,0.8438427342414552,0,cko-low
GM37909,4.46865427291946,0.19331305399397625,0.5297685412947917,0.8438427342414552,0,cko-low
TJAP1,8.542418237812065,0.07504707095904983,0.5298100203905332,0.8438732368440607,0,cko-low
CLDND2,0.9394477688517329,0.6640352011219924,0.529919894852023,0.843908922659977,0,cko-low
GM15033,4.664091225262492,0.1989728325152864,0.5299475106059288,0.843908922659977,0,cko-low
GM42548,5.881830331803034,-0.14069041263011872,0.5299501569710467,0.843908922659977,0,cko-high
GLI1,4.246357332677069,-0.2513888646802602,0.5299720302986077,0.843908922659977,0,cko-high
ABHD4,9.929266932797653,0.05937430921329323,0.5299780249218056,0.843908922659977,0,cko-low
2900060N12RIK,2.7224151610671967,-0.35754759515877366,0.5299842409971943,0.843908922659977,0,cko-high
NRIP2,6.564179146136942,-0.11173602371817548,0.5299974032747736,0.843908922659977,0,cko-high
GM24945,0.6948296718804075,0.7406248485334919,0.530011067933281,0.843908922659977,0,cko-low
GM11362,2.962304103683329,0.43502883437175344,0.530093390559641,0.8439572847749983,0,cko-low
CSNK2A2,9.494748229139308,0.06454738182119968,0.5301037648560694,0.8439572847749983,0,cko-low
GMEB2,8.38136092292223,0.08374308457949908,0.5301364959549344,0.8439572847749983,0,cko-low
GM5850,4.394158488003225,0.2218351311139486,0.5301745881028304,0.8439572847749983,0,cko-low
PWP2,7.831787239928212,0.09508082763238512,0.5301843257804082,0.8439572847749983,0,cko-low
FOXA3,2.016747023798101,0.6021186383156727,0.5302127306559613,0.8439572847749983,0,cko-low
GM47201,2.249242546254816,-0.5390053720399424,0.5302382221504808,0.8439572847749983,0,cko-high
MS4A4A,0.185647632354483,1.0530635256852852,0.5302393781258868,0.8439572847749983,0,cko-low
MRPL39,8.726594274147821,0.09911330007133401,0.530242426166849,0.8439572847749983,0,cko-low
GM5525,7.3767422223237435,-0.11180578549917097,0.5302700552090573,0.8439657160017139,0,cko-high
GM26202,2.053324713374143,0.4894126611176284,0.5303270369508603,0.8439927764807865,0,cko-low
METTL7A3,4.721452271480503,0.20509191775272484,0.5303498873338719,0.8439927764807865,0,cko-low
GM23303,2.2263670953452053,-0.48473003871584086,0.5303540552462351,0.8439927764807865,0,cko-high
GM10814,3.045830021018925,-0.34440304930196897,0.5304305454514764,0.8440489041075091,0,cko-high
1700109K24RIK,4.584487186019617,-0.21117579528390973,0.530440947585444,0.8440489041075091,0,cko-high
GM49134,3.025958283792021,0.45030915264367577,0.5304563273035946,0.8440489041075091,0,cko-low
GM10800,5.4888253964194025,-0.32055892965646304,0.5305517094981742,0.8441651315828141,0,cko-high
GJA5,6.947171502875757,-0.11122461361493308,0.530681687625917,0.8443363928244288,0,cko-high
CFAP52,4.891182640699545,0.3255523561601432,0.5307858195646881,0.844466519027898,0,cko-low
4930596I21RIK,3.149337763718525,-0.3490824229614926,0.5308558209306491,0.8445423357024244,0,cko-high
MFAP2,5.683990091439884,0.1778822582883528,0.5310167537682656,0.844762803435355,0,cko-low
GM49937,1.7951542322668805,0.5755467602867983,0.5311083066180831,0.8448728847796689,0,cko-low
DNAH7C,5.348026604971214,0.17094034834260619,0.5311701891741514,0.8449357601342508,0,cko-low
GM49745,1.8785317053505126,-0.6399097383398131,0.5312190828100283,0.8449779695086742,0,cko-high
DEFB28,2.7109794434042813,-0.4845567856133033,0.53125731645004,0.8450032198350131,0,cko-high
GM44872,0.38483074174291265,0.814997727395623,0.5314069671895201,0.8452056775399328,0,cko-low
CSF2RB,5.2617397662458405,-0.16392021535185286,0.5315514905187548,0.8453589979623243,0,cko-high
ACR,1.8209699379261304,-0.5687538113563739,0.53157040973822,0.8453589979623243,0,cko-high
SUMF2,7.90823580611019,0.09381955479056003,0.5315704706704243,0.8453589979623243,0,cko-low
CALR,13.515514567889705,0.11107061832273502,0.5316183024215865,0.8453994902216114,0,cko-low
GM13525,-0.5481989846632009,-1.2952296391746114,0.5316611393618011,0.8454243219255818,0,cko-high
MED30,6.85519150645891,0.11589831375517434,0.5316786584252038,0.8454243219255818,0,cko-low
GM5896,2.9567008656407663,-0.3158234210730937,0.5317265366956174,0.8454648802928633,0,cko-high
ARHGEF11,10.769756294536602,0.0601257697928137,0.5318469347617301,0.8455859034900847,0,cko-low
ANKIB1,12.011416892654278,-0.07676963682611238,0.5318473996073061,0.8455859034900847,0,cko-high
GM37941,-0.4903814038376675,-1.0697964770766126,0.5320275390961888,0.8457846207813725,0,cko-high
CYP2D36-PS,-0.4903814038376675,-1.0697964770766126,0.5320275390961888,0.8457846207813725,0,cko-high
GM7329,6.565562682868277,0.2707873285066009,0.5321050886467886,0.8457846207813725,0,cko-low
GM8681,0.7610781346566153,0.9276989786200258,0.5321117817562611,0.8457846207813725,0,cko-low
GM27540,0.20612974130109823,-0.8466991882413931,0.532144144841783,0.8457846207813725,0,cko-high
GM6929,7.023722094174714,0.11603584283938151,0.5321995004472321,0.8457846207813725,0,cko-low
PPA1,8.184684144858423,0.08688535322363755,0.5322002578824867,0.8457846207813725,0,cko-low
FAM217B,6.205557535867038,0.12331565366935138,0.5322078462403577,0.8457846207813725,0,cko-low
GM20324,3.6382583230215166,0.2892694799059643,0.5322090944139228,0.8457846207813725,0,cko-low
CENPL,6.197591763594681,0.13202733918484455,0.5322097313805315,0.8457846207813725,0,cko-low
GM12950,2.5457415244881307,-0.4153579311026383,0.5322434566089373,0.8457846207813725,0,cko-high
1810034E14RIK,7.004174543384847,0.11945381947893896,0.5322576126399939,0.8457846207813725,0,cko-low
GM48228,4.533387233593553,0.19814283652372033,0.5322633265252801,0.8457846207813725,0,cko-low
XRRA1,4.36655292863731,0.23107808816749387,0.5323472621682664,0.8458660672493434,0,cko-low
LRRC25,4.117055088219494,0.2487766321260474,0.532359346145365,0.8458660672493434,0,cko-low
CBARP,7.022452704210298,-0.12448471250472348,0.5323857405483995,0.8458724420585687,0,cko-high
BTNL10,2.9721826164184773,-0.36481804247728444,0.532425225607073,0.8458996143331442,0,cko-high
GM9025,4.665676332508627,0.20945381729106138,0.5325367496998336,0.8460284809388516,0,cko-low
TUBA1C,8.343132445596957,-0.08871123052550445,0.53256202562066,0.8460284809388516,0,cko-high
CCDC112,6.0820349771787665,-0.17659098037702137,0.5325837888733824,0.8460284809388516,0,cko-high
B4GALT3,8.404435358959883,0.085915848440834,0.5325964819337203,0.8460284809388516,0,cko-low
TSG101,8.058672064529064,-0.09329449261491263,0.5326182689060425,0.8460284809388516,0,cko-high
GM20219,4.114577195470496,-0.2467837397471535,0.5326792372939579,0.8460897631998175,0,cko-high
LRRC10B,3.1533891731721955,0.35014626430796625,0.5327104618992493,0.8460906544831799,0,cko-low
DOLK,8.420797990559837,0.08045351731336581,0.5327733735410193,0.8460906544831799,0,cko-low
ZFP384,9.093299216680169,-0.06968802134403163,0.5327906145790979,0.8460906544831799,0,cko-high
CXCL11,2.8852400414503543,-0.4172032710323199,0.532797525689127,0.8460906544831799,0,cko-high
AP1S2,6.3301868387409925,-0.13879695770248635,0.5328091442281259,0.8460906544831799,0,cko-high
ELDR,1.3220504897722956,0.5778516475910913,0.5328364308210842,0.8460906544831799,0,cko-low
2310057M21RIK,7.783905320534617,-0.09534342547562247,0.5328365812501152,0.8460906544831799,0,cko-high
ZFP667,6.478885259392419,-0.11900483615478397,0.5328589031370174,0.8460906544831799,0,cko-high
APOLD1,5.666761852925365,-0.1811025918387985,0.5329472167378722,0.8461581480048768,0,cko-high
PRIMPOL,6.591645220312511,0.11076139988005007,0.5329500675478519,0.8461581480048768,0,cko-low
GM12917,3.7136390616868824,-0.2964818795297006,0.5329903979964074,0.8461581480048768,0,cko-high
TCEA2,6.4608265742898805,0.12467651534609292,0.5329909693389101,0.8461581480048768,0,cko-low
ENY2,9.220130476269958,0.0687805225685274,0.5330299416687334,0.8461844726348304,0,cko-low
ZFP219,9.654778262117844,0.07973692930450937,0.5331608689603725,0.8463108424837459,0,cko-low
GM43621,2.9061478432172336,-0.3695715666704147,0.5331834823421664,0.8463108424837459,0,cko-high
